,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio,unpooled_output
0,vitb14-DINO-ImageNet,different_shapes,0.951171875,0.2155085653066635,0.006734642665833235,above_below,0,0,1,1,0,34,1024,False,1.1,False
1,vitb14-DINO-ImageNet,split_text,0.82421875,0.3806339502334595,0.011894810944795609,above_below,0,0,1,1,0,34,1024,False,1.1,False
2,vitb14-DINO-ImageNet,random_color,0.8955078125,0.305897980928421,0.009559311904013157,above_below,0,0,1,1,0,34,1024,False,1.1,False
3,vitb14-DINO-ImageNet,different_shapes,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,1,1,30,34,1024,False,1.1,False
4,vitb14-DINO-ImageNet,split_text,0.7099609375,0.4537801146507263,0.014180628582835197,above_below,0,0,1,1,30,34,1024,False,1.1,False
5,vitb14-DINO-ImageNet,random_color,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,0,0,1,1,30,34,1024,False,1.1,False
6,vitb14-DINO-ImageNet,different_shapes,0.81640625,0.3871525228023529,0.012098516337573528,above_below,0,0,1,1,45,34,1024,False,1.1,False
7,vitb14-DINO-ImageNet,split_text,0.6474609375,0.4777606725692749,0.01493002101778984,above_below,0,0,1,1,45,34,1024,False,1.1,False
8,vitb14-DINO-ImageNet,random_color,0.837890625,0.368551105260849,0.011517222039401531,above_below,0,0,1,1,45,34,1024,False,1.1,False
9,vitb14-DINO-ImageNet,different_shapes,0.671875,0.4695306122303009,0.014672831632196903,above_below,0,0,1,1,60,34,1024,False,1.1,False
10,vitb14-DINO-ImageNet,split_text,0.515625,0.4997557997703552,0.0156173687428236,above_below,0,0,1,1,60,34,1024,False,1.1,False
11,vitb14-DINO-ImageNet,random_color,0.6572265625,0.4746364951133728,0.0148323904722929,above_below,0,0,1,1,60,34,1024,False,1.1,False
12,vitb14-DINO-ImageNet,different_shapes,0.400390625,0.48997750878334045,0.01531179714947939,above_below,0,0,1,1,90,34,1024,False,1.1,False
13,vitb14-DINO-ImageNet,split_text,0.4384765625,0.49620044231414795,0.015506263822317123,above_below,0,0,1,1,90,34,1024,False,1.1,False
14,vitb14-DINO-ImageNet,random_color,0.341796875,0.474311888217926,0.014822246506810188,above_below,0,0,1,1,90,34,1024,False,1.1,False
15,vitb14-DINO-ImageNet,different_shapes,0.712890625,0.45241305232048035,0.01413790788501501,above_below,0,0,1,1,120,34,1024,False,1.1,False
16,vitb14-DINO-ImageNet,split_text,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,1,1,120,34,1024,False,1.1,False
17,vitb14-DINO-ImageNet,random_color,0.693359375,0.461098849773407,0.014409339055418968,above_below,0,0,1,1,120,34,1024,False,1.1,False
18,vitb14-DINO-ImageNet,different_shapes,0.8232421875,0.3814636170864105,0.011920738033950329,above_below,0,0,1,1,135,34,1024,False,1.1,False
19,vitb14-DINO-ImageNet,split_text,0.6640625,0.4723171591758728,0.014759911224246025,above_below,0,0,1,1,135,34,1024,False,1.1,False
20,vitb14-DINO-ImageNet,random_color,0.849609375,0.3574538826942444,0.011170433834195137,above_below,0,0,1,1,135,34,1024,False,1.1,False
21,vitb14-DINO-ImageNet,different_shapes,0.96875,0.17399263381958008,0.0054372698068618774,above_below,0,0,1,1,150,34,1024,False,1.1,False
22,vitb14-DINO-ImageNet,split_text,0.701171875,0.4577443301677704,0.014304510317742825,above_below,0,0,1,1,150,34,1024,False,1.1,False
23,vitb14-DINO-ImageNet,random_color,0.9248046875,0.263706237077713,0.008240819908678532,above_below,0,0,1,1,150,34,1024,False,1.1,False
24,vitb14-DINO-ImageNet,different_shapes,0.9306640625,0.25402453541755676,0.007938266731798649,above_below,0,0,1,4,0,34,1024,False,1.1,False
25,vitb14-DINO-ImageNet,split_text,0.873046875,0.33292046189308167,0.010403764434158802,above_below,0,0,1,4,0,34,1024,False,1.1,False
26,vitb14-DINO-ImageNet,random_color,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,0,0,1,4,0,34,1024,False,1.1,False
27,vitb14-DINO-ImageNet,different_shapes,0.98046875,0.13838273286819458,0.004324460402131081,above_below,0,0,1,4,30,34,1024,False,1.1,False
28,vitb14-DINO-ImageNet,split_text,0.755859375,0.4295765161514282,0.013424266129732132,above_below,0,0,1,4,30,34,1024,False,1.1,False
29,vitb14-DINO-ImageNet,random_color,0.947265625,0.22350271046161652,0.006984459701925516,above_below,0,0,1,4,30,34,1024,False,1.1,False
30,vitb14-DINO-ImageNet,different_shapes,0.87109375,0.335096150636673,0.01047175470739603,above_below,0,0,1,4,45,34,1024,False,1.1,False
31,vitb14-DINO-ImageNet,split_text,0.66796875,0.4709421396255493,0.014716941863298416,above_below,0,0,1,4,45,34,1024,False,1.1,False
32,vitb14-DINO-ImageNet,random_color,0.876953125,0.3284910023212433,0.010265343822538853,above_below,0,0,1,4,45,34,1024,False,1.1,False
33,vitb14-DINO-ImageNet,different_shapes,0.701171875,0.4577443301677704,0.014304510317742825,above_below,0,0,1,4,60,34,1024,False,1.1,False
34,vitb14-DINO-ImageNet,split_text,0.5224609375,0.4994952380657196,0.015609226189553738,above_below,0,0,1,4,60,34,1024,False,1.1,False
35,vitb14-DINO-ImageNet,random_color,0.712890625,0.45241305232048035,0.01413790788501501,above_below,0,0,1,4,60,34,1024,False,1.1,False
36,vitb14-DINO-ImageNet,different_shapes,0.2841796875,0.45102283358573914,0.014094463549554348,above_below,0,0,1,4,90,34,1024,False,1.1,False
37,vitb14-DINO-ImageNet,split_text,0.3994140625,0.48977798223495483,0.015305561944842339,above_below,0,0,1,4,90,34,1024,False,1.1,False
38,vitb14-DINO-ImageNet,random_color,0.2705078125,0.44422218203544617,0.013881943188607693,above_below,0,0,1,4,90,34,1024,False,1.1,False
39,vitb14-DINO-ImageNet,different_shapes,0.720703125,0.4486536979675293,0.01402042806148529,above_below,0,0,1,4,120,34,1024,False,1.1,False
40,vitb14-DINO-ImageNet,split_text,0.556640625,0.49678146839141846,0.015524420887231827,above_below,0,0,1,4,120,34,1024,False,1.1,False
41,vitb14-DINO-ImageNet,random_color,0.7822265625,0.4127325713634491,0.012897892855107784,above_below,0,0,1,4,120,34,1024,False,1.1,False
42,vitb14-DINO-ImageNet,different_shapes,0.8779296875,0.32736700773239136,0.01023021899163723,above_below,0,0,1,4,135,34,1024,False,1.1,False
43,vitb14-DINO-ImageNet,split_text,0.701171875,0.4577443301677704,0.014304510317742825,above_below,0,0,1,4,135,34,1024,False,1.1,False
44,vitb14-DINO-ImageNet,random_color,0.8876953125,0.3157409429550171,0.009866904467344284,above_below,0,0,1,4,135,34,1024,False,1.1,False
45,vitb14-DINO-ImageNet,different_shapes,0.9697265625,0.17133872210979462,0.005354335065931082,above_below,0,0,1,4,150,34,1024,False,1.1,False
46,vitb14-DINO-ImageNet,split_text,0.7724609375,0.4192434251308441,0.013101357035338879,above_below,0,0,1,4,150,34,1024,False,1.1,False
47,vitb14-DINO-ImageNet,random_color,0.947265625,0.22350271046161652,0.006984459701925516,above_below,0,0,1,4,150,34,1024,False,1.1,False
48,vitb14-DINO-ImageNet,different_shapes,0.7783203125,0.4153766930103302,0.012980521656572819,above_below,0,0,2,1,0,34,1024,False,1.1,False
49,vitb14-DINO-ImageNet,split_text,0.62890625,0.48309749364852905,0.015096796676516533,above_below,0,0,2,1,0,34,1024,False,1.1,False
50,vitb14-DINO-ImageNet,random_color,0.8583984375,0.3486410081386566,0.01089503150433302,above_below,0,0,2,1,0,34,1024,False,1.1,False
51,vitb14-DINO-ImageNet,different_shapes,0.775390625,0.41732481122016907,0.013041400350630283,above_below,0,0,2,1,30,34,1024,False,1.1,False
52,vitb14-DINO-ImageNet,split_text,0.6123046875,0.48722442984580994,0.01522576343268156,above_below,0,0,2,1,30,34,1024,False,1.1,False
53,vitb14-DINO-ImageNet,random_color,0.8681640625,0.3383123278617859,0.010572260245680809,above_below,0,0,2,1,30,34,1024,False,1.1,False
54,vitb14-DINO-ImageNet,different_shapes,0.7041015625,0.456445574760437,0.014263924211263657,above_below,0,0,2,1,45,34,1024,False,1.1,False
55,vitb14-DINO-ImageNet,split_text,0.5888671875,0.4920392632484436,0.015376226976513863,above_below,0,0,2,1,45,34,1024,False,1.1,False
56,vitb14-DINO-ImageNet,random_color,0.775390625,0.41732481122016907,0.013041400350630283,above_below,0,0,2,1,45,34,1024,False,1.1,False
57,vitb14-DINO-ImageNet,different_shapes,0.5908203125,0.4916824996471405,0.01536507811397314,above_below,0,0,2,1,60,34,1024,False,1.1,False
58,vitb14-DINO-ImageNet,split_text,0.5,0.5,0.015625,above_below,0,0,2,1,60,34,1024,False,1.1,False
59,vitb14-DINO-ImageNet,random_color,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,2,1,60,34,1024,False,1.1,False
60,vitb14-DINO-ImageNet,different_shapes,0.353515625,0.4780610203742981,0.014939406886696815,above_below,0,0,2,1,90,34,1024,False,1.1,False
61,vitb14-DINO-ImageNet,split_text,0.45703125,0.4981502592563629,0.015567195601761341,above_below,0,0,2,1,90,34,1024,False,1.1,False
62,vitb14-DINO-ImageNet,random_color,0.36328125,0.4809448719024658,0.015029527246952057,above_below,0,0,2,1,90,34,1024,False,1.1,False
63,vitb14-DINO-ImageNet,different_shapes,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,2,1,120,34,1024,False,1.1,False
64,vitb14-DINO-ImageNet,split_text,0.501953125,0.4999961853027344,0.01562488079071045,above_below,0,0,2,1,120,34,1024,False,1.1,False
65,vitb14-DINO-ImageNet,random_color,0.6513671875,0.4765374958515167,0.014891796745359898,above_below,0,0,2,1,120,34,1024,False,1.1,False
66,vitb14-DINO-ImageNet,different_shapes,0.654296875,0.47559696435928345,0.014862405136227608,above_below,0,0,2,1,135,34,1024,False,1.1,False
67,vitb14-DINO-ImageNet,split_text,0.595703125,0.49075543880462646,0.015336107462644577,above_below,0,0,2,1,135,34,1024,False,1.1,False
68,vitb14-DINO-ImageNet,random_color,0.7890625,0.40797409415245056,0.01274919044226408,above_below,0,0,2,1,135,34,1024,False,1.1,False
69,vitb14-DINO-ImageNet,different_shapes,0.7412109375,0.43796950578689575,0.013686547055840492,above_below,0,0,2,1,150,34,1024,False,1.1,False
70,vitb14-DINO-ImageNet,split_text,0.615234375,0.4865398705005646,0.015204370953142643,above_below,0,0,2,1,150,34,1024,False,1.1,False
71,vitb14-DINO-ImageNet,random_color,0.85546875,0.3516275882720947,0.01098836213350296,above_below,0,0,2,1,150,34,1024,False,1.1,False
72,vitb14-DINO-ImageNet,different_shapes,0.767578125,0.4223765432834625,0.013199266977608204,above_below,0,0,2,4,0,34,1024,False,1.1,False
73,vitb14-DINO-ImageNet,split_text,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,2,4,0,34,1024,False,1.1,False
74,vitb14-DINO-ImageNet,random_color,0.890625,0.3121091425418854,0.009753410704433918,above_below,0,0,2,4,0,34,1024,False,1.1,False
75,vitb14-DINO-ImageNet,different_shapes,0.748046875,0.43413448333740234,0.013566702604293823,above_below,0,0,2,4,30,34,1024,False,1.1,False
76,vitb14-DINO-ImageNet,split_text,0.6357421875,0.48122143745422363,0.015038169920444489,above_below,0,0,2,4,30,34,1024,False,1.1,False
77,vitb14-DINO-ImageNet,random_color,0.8935546875,0.3084067106246948,0.009637709707021713,above_below,0,0,2,4,30,34,1024,False,1.1,False
78,vitb14-DINO-ImageNet,different_shapes,0.6494140625,0.477153480052948,0.014911046251654625,above_below,0,0,2,4,45,34,1024,False,1.1,False
79,vitb14-DINO-ImageNet,split_text,0.5703125,0.495031476020813,0.015469733625650406,above_below,0,0,2,4,45,34,1024,False,1.1,False
80,vitb14-DINO-ImageNet,random_color,0.796875,0.4023247957229614,0.012572649866342545,above_below,0,0,2,4,45,34,1024,False,1.1,False
81,vitb14-DINO-ImageNet,different_shapes,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,2,4,60,34,1024,False,1.1,False
82,vitb14-DINO-ImageNet,split_text,0.4892578125,0.49988460540771484,0.015621393918991089,above_below,0,0,2,4,60,34,1024,False,1.1,False
83,vitb14-DINO-ImageNet,random_color,0.6484375,0.4774581789970398,0.014920568093657494,above_below,0,0,2,4,60,34,1024,False,1.1,False
84,vitb14-DINO-ImageNet,different_shapes,0.33984375,0.47365596890449524,0.014801749028265476,above_below,0,0,2,4,90,34,1024,False,1.1,False
85,vitb14-DINO-ImageNet,split_text,0.451171875,0.49761009216308594,0.015550315380096436,above_below,0,0,2,4,90,34,1024,False,1.1,False
86,vitb14-DINO-ImageNet,random_color,0.3359375,0.4723171591758728,0.014759911224246025,above_below,0,0,2,4,90,34,1024,False,1.1,False
87,vitb14-DINO-ImageNet,different_shapes,0.5224609375,0.4994952380657196,0.015609226189553738,above_below,0,0,2,4,120,34,1024,False,1.1,False
88,vitb14-DINO-ImageNet,split_text,0.5322265625,0.49896037578582764,0.015592511743307114,above_below,0,0,2,4,120,34,1024,False,1.1,False
89,vitb14-DINO-ImageNet,random_color,0.6953125,0.46027493476867676,0.014383591711521149,above_below,0,0,2,4,120,34,1024,False,1.1,False
90,vitb14-DINO-ImageNet,different_shapes,0.6474609375,0.4777606725692749,0.01493002101778984,above_below,0,0,2,4,135,34,1024,False,1.1,False
91,vitb14-DINO-ImageNet,split_text,0.5654296875,0.495700478553772,0.015490639954805374,above_below,0,0,2,4,135,34,1024,False,1.1,False
92,vitb14-DINO-ImageNet,random_color,0.8076171875,0.39417213201522827,0.012317879125475883,above_below,0,0,2,4,135,34,1024,False,1.1,False
93,vitb14-DINO-ImageNet,different_shapes,0.7587890625,0.4278179705142975,0.013369311578571796,above_below,0,0,2,4,150,34,1024,False,1.1,False
94,vitb14-DINO-ImageNet,split_text,0.611328125,0.487448513507843,0.015232766047120094,above_below,0,0,2,4,150,34,1024,False,1.1,False
95,vitb14-DINO-ImageNet,random_color,0.87109375,0.335096150636673,0.01047175470739603,above_below,0,0,2,4,150,34,1024,False,1.1,False
96,vitb14-DINO-ImageNet,different_shapes,0.9580078125,0.20057129859924316,0.006267853081226349,above_below,1,0,1,1,0,34,1024,False,1.1,False
97,vitb14-DINO-ImageNet,split_text,0.88671875,0.31693628430366516,0.009904258884489536,above_below,1,0,1,1,0,34,1024,False,1.1,False
98,vitb14-DINO-ImageNet,random_color,0.921875,0.2683681845664978,0.008386505767703056,above_below,1,0,1,1,0,34,1024,False,1.1,False
99,vitb14-DINO-ImageNet,different_shapes,0.966796875,0.17916661500930786,0.005598956719040871,above_below,1,0,1,1,30,34,1024,False,1.1,False
100,vitb14-DINO-ImageNet,split_text,0.7890625,0.40797409415245056,0.01274919044226408,above_below,1,0,1,1,30,34,1024,False,1.1,False
101,vitb14-DINO-ImageNet,random_color,0.8955078125,0.305897980928421,0.009559311904013157,above_below,1,0,1,1,30,34,1024,False,1.1,False
102,vitb14-DINO-ImageNet,different_shapes,0.8955078125,0.305897980928421,0.009559311904013157,above_below,1,0,1,1,45,34,1024,False,1.1,False
103,vitb14-DINO-ImageNet,split_text,0.7265625,0.4457235038280487,0.013928859494626522,above_below,1,0,1,1,45,34,1024,False,1.1,False
104,vitb14-DINO-ImageNet,random_color,0.8642578125,0.34251460433006287,0.010703581385314465,above_below,1,0,1,1,45,34,1024,False,1.1,False
105,vitb14-DINO-ImageNet,different_shapes,0.69921875,0.45859774947166443,0.014331179670989513,above_below,1,0,1,1,60,34,1024,False,1.1,False
106,vitb14-DINO-ImageNet,split_text,0.50390625,0.4999847412109375,0.015624523162841797,above_below,1,0,1,1,60,34,1024,False,1.1,False
107,vitb14-DINO-ImageNet,random_color,0.6279296875,0.4833570122718811,0.015104906633496284,above_below,1,0,1,1,60,34,1024,False,1.1,False
108,vitb14-DINO-ImageNet,different_shapes,0.38671875,0.4869983196258545,0.015218697488307953,above_below,1,0,1,1,90,34,1024,False,1.1,False
109,vitb14-DINO-ImageNet,split_text,0.47265625,0.49925175309181213,0.01560161728411913,above_below,1,0,1,1,90,34,1024,False,1.1,False
110,vitb14-DINO-ImageNet,random_color,0.3212890625,0.4669715166091919,0.014592859894037247,above_below,1,0,1,1,90,34,1024,False,1.1,False
111,vitb14-DINO-ImageNet,different_shapes,0.7451171875,0.4357953369617462,0.01361860428005457,above_below,1,0,1,1,120,34,1024,False,1.1,False
112,vitb14-DINO-ImageNet,split_text,0.5263671875,0.49930429458618164,0.015603259205818176,above_below,1,0,1,1,120,34,1024,False,1.1,False
113,vitb14-DINO-ImageNet,random_color,0.6708984375,0.4698869287967682,0.014683966524899006,above_below,1,0,1,1,120,34,1024,False,1.1,False
114,vitb14-DINO-ImageNet,different_shapes,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,1,0,1,1,135,34,1024,False,1.1,False
115,vitb14-DINO-ImageNet,split_text,0.7451171875,0.4357953369617462,0.01361860428005457,above_below,1,0,1,1,135,34,1024,False,1.1,False
116,vitb14-DINO-ImageNet,random_color,0.880859375,0.32395389676094055,0.010123559273779392,above_below,1,0,1,1,135,34,1024,False,1.1,False
117,vitb14-DINO-ImageNet,different_shapes,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,0,1,1,150,34,1024,False,1.1,False
118,vitb14-DINO-ImageNet,split_text,0.7822265625,0.4127325713634491,0.012897892855107784,above_below,1,0,1,1,150,34,1024,False,1.1,False
119,vitb14-DINO-ImageNet,random_color,0.904296875,0.2941836714744568,0.009193239733576775,above_below,1,0,1,1,150,34,1024,False,1.1,False
120,vitb14-DINO-ImageNet,different_shapes,0.951171875,0.2155085653066635,0.006734642665833235,above_below,1,0,1,4,0,34,1024,False,1.1,False
121,vitb14-DINO-ImageNet,split_text,0.90234375,0.2968493103981018,0.009276540949940681,above_below,1,0,1,4,0,34,1024,False,1.1,False
122,vitb14-DINO-ImageNet,random_color,0.9150390625,0.2788235545158386,0.008713236078619957,above_below,1,0,1,4,0,34,1024,False,1.1,False
123,vitb14-DINO-ImageNet,different_shapes,0.96875,0.17399263381958008,0.0054372698068618774,above_below,1,0,1,4,30,34,1024,False,1.1,False
124,vitb14-DINO-ImageNet,split_text,0.8388671875,0.36765339970588684,0.011489168740808964,above_below,1,0,1,4,30,34,1024,False,1.1,False
125,vitb14-DINO-ImageNet,random_color,0.947265625,0.22350271046161652,0.006984459701925516,above_below,1,0,1,4,30,34,1024,False,1.1,False
